web-scraper-order;web-scraper-start-url;link;link-href
1639257975-1751;"https://www.coursera.org/search?query=free&page=15&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Revisão Sistemática e Meta-análiseUniversidade Estadual de CampinasCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 2189 reviews4.9(2,189)37k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/revisao-sistematica
1639257886-1465;"https://www.coursera.org/search?query=free&page=43&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Acute and Chronic Rhinosinusitis: A Comprehensive ReviewIcahn School of Medicine at Mount SinaiCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 621 reviews4.8(621)18k studentsMixed LevelMixed""";https://www.coursera.org/learn/icahn-school-of-medicine-at-mount-sinai-acute-and-chronic-rhinosinusitis
1639257999-1826;"https://www.coursera.org/search?query=free&page=7&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Sleep: Neurobiology, Medicine, and SocietyUniversity of MichiganCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 467 reviews4.8(467)43k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/sleep
1639257969-1731;"https://www.coursera.org/search?query=free&page=17&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Cuidado de heridas en el ámbito hospitalarioUniversidad Nacional Autónoma de MéxicoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1559 reviews4.8(1,559)59k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/cuidado-heridas
1639257888-1478;"https://www.coursera.org/search?query=free&page=42&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Drugs, drug use, drug policy and healthUniversity of GenevaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 209 reviews4.7(209)25k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/drugs
1639257940-1643;"https://www.coursera.org/search?query=free&page=25&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Mindshift: Break Through Obstacles to Learning and Discover Your Hidden PotentialMcMaster UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 11301 reviews4.8(11,301)380k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/mindshift
1639257914-1568;"https://www.coursera.org/search?query=free&page=33&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Arts and Culture StrategyUniversity of PennsylvaniaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 168 reviews4.7(168)19k studentsMixed LevelMixed""";https://www.coursera.org/learn/arts-culture-strategy
1639257986-1781;"https://www.coursera.org/search?query=free&page=12&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Troubles du spectre de l'autisme : diagnosticUniversity of GenevaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 474 reviews4.9(474)15k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic
1639257932-1632;"https://www.coursera.org/search?query=free&page=27&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Teaching Children with Visual Impairment: Creating Empowering ClassroomsUniversity of Cape TownCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 107 reviews4.8(107)4.9k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/teach-children-with-visual-impairment
1639257845-1342;"https://www.coursera.org/search?query=free&page=56&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"PlanU: escoge la mejor carrera y universidad para tiUniversidad de los AndesCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 580 reviews4.8(580)24k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/escoger-carrera-y-universidad
1639257932-1625;"https://www.coursera.org/search?query=free&page=27&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Iniciación a los jeroglíficos egipciosUniversitat Autònoma de BarcelonaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 234 reviews4.9(234)16k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/iniciacion-jeroglificos-egipcios
1639257894-1501;"https://www.coursera.org/search?query=free&page=40&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Advanced Neurobiology IPeking UniversityCourseFilled StarFilled StarFilled StarFilled StarStarRated 4 out of five stars. 472 reviews4(472)48k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/advanced-neurobiology1
1639257906-1535;"https://www.coursera.org/search?query=free&page=36&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Race and Cultural Diversity in American Life and HistoryUniversity of Illinois at Urbana-ChampaignCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 279 reviews4.6(279)41k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/race-cultural-diversity-american-life
1639257940-1646;"https://www.coursera.org/search?query=free&page=25&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Serious GamingErasmus University RotterdamCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 269 reviews4.5(269)19k studentsMixed LevelMixed""";https://www.coursera.org/learn/serious-gaming
1639257748-1003;"https://www.coursera.org/search?query=free&page=89&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"ÉCHELLE RACE: Dépistage préhospitalier de l’AVC impliquant une occlusion de gros vaisseaux cérébrauxUniversitat de BarcelonaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 18 reviews4.8(18)Intermediate LevelIntermediate""";https://www.coursera.org/learn/prestorace-fr
1639257980-1759;"https://www.coursera.org/search?query=free&page=14&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Science of GastronomyThe Hong Kong University of Science and TechnologyCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 620 reviews4.6(620)78k studentsMixed LevelMixed""";https://www.coursera.org/learn/gastronomy
1639257786-1139;"https://www.coursera.org/search?query=free&page=76&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Paesaggi di Roma Antica. Archeologia e storia del Palatino.Sapienza University of RomeCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 114 reviews4.7(114)3.2k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/paesaggi-roma-antica
1639257888-1475;"https://www.coursera.org/search?query=free&page=42&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Art of the MOOC:  Experiments with SoundDuke UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 52 reviews4.8(52)5.6k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/experiments-with-sound
1639258005-1850;"https://www.coursera.org/search?query=free&page=5&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Terrorism and Counterterrorism: Comparing Theory and PracticeUniversiteit LeidenCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 2826 reviews4.8(2,826)110k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/terrorism
1639257816-1236;"https://www.coursera.org/search?query=free&page=66&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Teaching and Assessing Clinical SkillsUniversity of MichiganCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 403 reviews4.6(403)15k studentsMixed LevelMixed""";https://www.coursera.org/learn/clinical-skills
1639257751-1019;"https://www.coursera.org/search?query=free&page=88&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Rastreamento de contato da COVID-19Johns Hopkins UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 129 reviews4.8(129)1.7k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/rastreamento-contatos-covid-19
1639257923-1602;"https://www.coursera.org/search?query=free&page=30&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Periodismo digital y combate a las fake newsUniversidad Nacional Autónoma de MéxicoCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 498 reviews4.9(498)20k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/periodismo-digital
1639257800-1182;"https://www.coursera.org/search?query=free&page=72&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Classics of Chinese Humanities: Guided ReadingsThe Chinese University of Hong KongCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 45 reviews4.6(45)9.6k studentsMixed LevelMixed""";https://www.coursera.org/learn/classics-chinese-humanities
1639257759-1048;"https://www.coursera.org/search?query=free&page=85&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to the Orbital PerspectiveUniversity of ArizonaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 16 reviews4.6(16)2.8k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/orbitalperspective
1639257794-1158;"https://www.coursera.org/search?query=free&page=74&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"東坡詞 (Ci Poetry of Su Dong Po)National Taiwan UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 63 reviews4.7(63)8.6k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/su-dongpo
1639257780-1120;"https://www.coursera.org/search?query=free&page=78&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Chosen Issues in Holocaust HistoryYad Vashem CourseIntermediate LevelIntermediate""";https://www.coursera.org/learn/chosenissues
1639257886-1467;"https://www.coursera.org/search?query=free&page=43&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BCSapienza University of RomeCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 351 reviews4.6(351)16k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/archaeology-city-levant-west
1639258008-1857;"https://www.coursera.org/search?query=free&page=4&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Dino 101: Dinosaur PaleobiologyUniversity of AlbertaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 2822 reviews4.9(2,822)57k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/dino101
1639257991-1799;"https://www.coursera.org/search?query=free&page=10&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Dairy Production and ManagementThe Pennsylvania State UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1016 reviews4.9(1,016)40k studentsMixed LevelMixed""";https://www.coursera.org/learn/dairy-production
1639257826-1263;"https://www.coursera.org/search?query=free&page=63&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"История экономической мысли (History of Economic Thought)HSE UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 266 reviews4.7(266)20k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/istoriya-ekonomicheskoy-mysli
1639257871-1426;"https://www.coursera.org/search?query=free&page=47&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Music's Big Bang: The Genesis of Rock 'n' RollUniversity of FloridaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 122 reviews4.7(122)6.7k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/rock-and-roll-music
1639257843-1327;"https://www.coursera.org/search?query=free&page=57&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Международные финансыMoscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.5 out of five stars. 54 reviews4.5(54)3k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/mezhdunarodnyye-finansy
1639257762-1057;"https://www.coursera.org/search?query=free&page=84&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Мой друг - робот: введение в социальную робототехнику / My Friend is a Robot: Introduction to Social RoboticsNational Research Tomsk State UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 63 reviews4.8(63)2.8k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/moy-drug-robot
1639257994-1809;"https://www.coursera.org/search?query=free&page=9&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to International Criminal LawCase Western Reserve UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 3187 reviews4.8(3,187)140k studentsMixed LevelMixed""";https://www.coursera.org/learn/international-criminal-law
1639257980-1757;"https://www.coursera.org/search?query=free&page=14&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Финансовые рынки и институты (Financial Markets and Institutions)HSE UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1944 reviews4.9(1,944)56k studentsMixed LevelMixed""";https://www.coursera.org/learn/finansovye-rynki
1639257917-1578;"https://www.coursera.org/search?query=free&page=32&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Medical Applications of Particle Accelerators (NPAP MOOC)Lund UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 199 reviews4.6(199)4.8k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/medical-applications-particle-accelerators
1639257802-1184;"https://www.coursera.org/search?query=free&page=71&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Epigenetic Control of Gene ExpressionThe University of MelbourneCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 733 reviews4.8(733)41k studentsMixed LevelMixed""";https://www.coursera.org/learn/epigenetics
1639257811-1216;"https://www.coursera.org/search?query=free&page=68&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"History of Rock, Part TwoUniversity of RochesterCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 400 reviews4.8(400)18k studentsMixed LevelMixed""";https://www.coursera.org/learn/history-of-rock-2
1639257805-1200;"https://www.coursera.org/search?query=free&page=70&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Economic Growth and Distributive Justice Part I - The Role of the StateTel Aviv UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 334 reviews4.7(334)15k studentsMixed LevelMixed""";https://www.coursera.org/learn/economic-growth-part-1
1639257945-1666;"https://www.coursera.org/search?query=free&page=23&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Thoracic OncologyUniversity of MichiganCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 379 reviews4.9(379)19k studentsAdvanced LevelAdvanced""";https://www.coursera.org/learn/thoracic-oncology
1639257848-1346;"https://www.coursera.org/search?query=free&page=55&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Comprender las dimensiones interculturales en la cotidianidadUniversidad de los AndesCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 250 reviews4.8(250)7.3k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/interculturalidad
1639257934-1634;"https://www.coursera.org/search?query=free&page=26&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The New Nordic Diet - from Gastronomy to HealthUniversity of CopenhagenCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 671 reviews4.6(671)47k studentsMixed LevelMixed""";https://www.coursera.org/learn/new-nordic-diet
1639257837-1305;"https://www.coursera.org/search?query=free&page=59&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Экономическая социологияHSE UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 410 reviews4.9(410)14k studentsMixed LevelMixed""";https://www.coursera.org/learn/ekonomicheskaya-sociologiya
1639257932-1623;"https://www.coursera.org/search?query=free&page=27&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Wonders of Ancient EgyptUniversity of PennsylvaniaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 801 reviews4.8(801)28k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/wonders-ancient-egypt
1639257820-1249;"https://www.coursera.org/search?query=free&page=65&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Europe and the World, ca. 1500 to 1914HSE UniversityCourseFilled StarFilled StarFilled StarHalf Filled StarStarRated 3.5 out of five stars. 11 reviews3.5(11)Beginner LevelBeginner""";https://www.coursera.org/learn/europe-world
1639257857-1381;"https://www.coursera.org/search?query=free&page=52&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Foundations of Teaching for Learning: Learners and LearningCommonwealth Education TrustCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 151 reviews4.6(151)14k studentsMixed LevelMixed""";https://www.coursera.org/learn/teaching-learning
1639257994-1812;"https://www.coursera.org/search?query=free&page=9&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Oral Cavity: Portal to Health and DiseaseUniversity of PennsylvaniaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 538 reviews4.9(538)18k studentsIntermediate LevelIntermediate""";https://www.coursera.org/learn/oralcavity
1639257868-1421;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Korean Economic DevelopmentYonsei UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 287 reviews4.8(287)13k studentsMixed LevelMixed""";https://www.coursera.org/learn/korean-economy
1639257776-1112;"https://www.coursera.org/search?query=free&page=79&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Exploring Beethoven's Piano Sonatas Part 3Curtis Institute of MusicCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 98 reviews4.9(98)4.8k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-3
1639257997-1821;"https://www.coursera.org/search?query=free&page=8&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Stanford's Short Course on BreastfeedingStanford UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 1274 reviews4.7(1,274)28k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/breastfeeding
1639257774-1098;"https://www.coursera.org/search?query=free&page=80&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Violence Against HealthcareUniversity of GenevaCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 49 reviews4.6(49)3.1k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/violence-against-healthcare
1639257765-1063;"https://www.coursera.org/search?query=free&page=83&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"大学生瑜伽Peking UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.3 out of five stars. 6 reviews4.3(6)2.4k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/yoga
1639257832-1290;"https://www.coursera.org/search?query=free&page=61&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Sit Less, Get ActiveThe University of EdinburghCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 1579 reviews4.6(1,579)110k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/get-active
1639257794-1162;"https://www.coursera.org/search?query=free&page=74&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Философия сознанияHSE UniversityCourseIntermediate LevelIntermediate""";https://www.coursera.org/learn/philosophy-of-mind
1639257926-1610;"https://www.coursera.org/search?query=free&page=29&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Water Supply and Sanitation Policy in Developing Countries Part 1: Understanding Complex ProblemsUniversity of Manchester   CourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 281 reviews4.7(281)16k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/water
1639258016-1892;"https://www.coursera.org/search?query=free&page=1&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Data Management for Clinical ResearchVanderbilt UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 1115 reviews4.7(1,115)73k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/clinical-data-management
1639257794-1157;"https://www.coursera.org/search?query=free&page=74&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine HillSapienza University of RomeCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 267 reviews4.4(267)12k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/palatine-hill-archaeology-history
1639257911-1555;"https://www.coursera.org/search?query=free&page=34&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"El desafío de Innovar en la Educación SuperiorUniversidad de ChileCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 1206 reviews4.8(1,206)26k studentsMixed LevelMixed""";https://www.coursera.org/learn/educacion-superior
1639257820-1248;"https://www.coursera.org/search?query=free&page=65&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Sexing the Canvas: Art and GenderThe University of MelbourneCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 392 reviews4.6(392)30k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/gender-art
1639257868-1419;"https://www.coursera.org/search?query=free&page=48&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"ART of the MOOC: Public Art and PedagogyDuke UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.7 out of five stars. 106 reviews4.7(106)14k studentsMixed LevelMixed""";https://www.coursera.org/learn/public-art-pedagogy
1639257911-1558;"https://www.coursera.org/search?query=free&page=34&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Introduction to Key Constitutional Concepts and Supreme Court CasesUniversity of PennsylvaniaCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.9 out of five stars. 1020 reviews4.9(1,020)29k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/constitution
1639257829-1281;"https://www.coursera.org/search?query=free&page=62&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Институциональная экономика (Institutional economics)HSE UniversityCourseFilled StarFilled StarFilled StarFilled StarFilled StarRated 4.8 out of five stars. 332 reviews4.8(332)11k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/institutional-economics
1639257816-1237;"https://www.coursera.org/search?query=free&page=66&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Property and Liability: An Introduction to Law and EconomicsWesleyan UniversityCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.6 out of five stars. 464 reviews4.6(464)46k studentsMixed LevelMixed""";https://www.coursera.org/learn/property-law-and-economics
1639257756-1034;"https://www.coursera.org/search?query=free&page=86&index=prod_all_launched_products_term_optimization&topic=Personal%20Development&topic=Arts%20and%20Humanities&topic=Social%20Sciences&topic=Health""";"Searching for the Grand ParisSciences PoCourseFilled StarFilled StarFilled StarFilled StarHalf Filled StarRated 4.4 out of five stars. 20 reviews4.4(20)2.4k studentsBeginner LevelBeginner""";https://www.coursera.org/learn/grand-paris-metropolis
